id,label1,label2,label3,label6,label7,label9,label12,label13,label16,label17,label22,label27,label28,label33,label34,label35,label36,label39,label40,label41,label44,label45,label46,label47,label48,label51,label52,label53,label54,label55,label62,label63,label64,label65,label66,label68,label71,label73,label75,label76,label77,label78,label80,label81,label83,label84,label85,label88,label92,label94,label97,label98,label102,label105,label106,label108,label110,label111,label112,label113,label114,label115,label116,label117,label118,label119,label120,label121,label122,label123,label124,label125,label126,label127,label128,label129,label130,label131,label132,label133,label134,label135,label136,label137,label138,label139,label140,label141,label143,label145,label146,label147,label148,label149,label150,label151,label152,label153,label154,label155,label156,label157,label160,label161,label162,label163,label164,label165
0.99726085,2014,1,34110808.3,11050000,44161651.8,3992367.8,52963649.6,112551339.7,2988140.2,261817957.4,3217032.7,3639060.5,0,2039875.6,0,1904996,1023385.9,13449910.8,275267868.2,27839567.7,0,41855878.6,42355209.5,0,477624.2,2730599.4,0,0,119445673.9,0,0,0,119445673.9,50000000,46982231.4,11822337.6,47017625.4,155822194.4,155822194.4,275267868.2,212032081,212032081,177458197.4,177458197.4,105412.1,13870525.9,33922006.8,1088437.7,0,0,-14412499,3149248.2,211697.3,-11474948,-1141352,-10333596.1,-10333596.1,274704969.4,0,0,274704969.4,0,0,0,0,0,-21793839.8,0,0,0,0,0,0,0,0,0,0,0,2300690.3,0,0,0,0,0,0,0,0,15739967.7,-3753181.8,-1408.3,0,1.7,4.6,-6.6,-5.4,0,-8.5,43.4,219.2,125,-18.3,15.2,16.3,-5.1,1.3,-42.6,0,-37.8
0.99726085,2014,1,34110808.3,11050000,44161651.8,3992367.8,52963649.6,112551339.7,2988140.2,261817957.4,3217032.7,3639060.5,0,2039875.6,0,1904996,1023385.9,13449910.8,275267868.2,27839567.7,0,41855878.6,42355209.5,0,477624.2,2730599.4,0,0,119445673.9,0,0,0,119445673.9,50000000,46982231.4,11822337.6,47017625.4,155822194.4,155822194.4,275267868.2,212032081,212032081,177458197.4,177458197.4,105412.1,13870525.9,33922006.8,1088437.7,0,0,-14412499,3149248.2,211697.3,-11474948,-1141352,-10333596.1,-10333596.1,274704969.4,0,0,274704969.4,0,0,0,0,0,-21793839.8,0,0,0,0,0,0,0,0,0,0,0,2300690.3,0,0,0,0,0,0,0,0,15739967.7,-3753181.8,-1408.3,0,1.7,4.6,-6.6,-5.4,0,-8.5,43.4,219.2,125,-18.3,15.2,16.3,-5.1,1.3,-42.6,0,-37.8
0.99726085,2014,1,34110808.3,11050000,44161651.8,3992367.8,52963649.6,112551339.7,2988140.2,261817957.4,3217032.7,3639060.5,0,2039875.6,0,1904996,1023385.9,13449910.8,275267868.2,27839567.7,0,41855878.6,42355209.5,0,477624.2,2730599.4,0,0,119445673.9,0,0,0,119445673.9,50000000,46982231.4,11822337.6,47017625.4,155822194.4,155822194.4,275267868.2,212032081,212032081,177458197.4,177458197.4,105412.1,13870525.9,33922006.8,1088437.7,0,0,-14412499,3149248.2,211697.3,-11474948,-1141352,-10333596.1,-10333596.1,274704969.4,0,0,274704969.4,0,0,0,0,0,-21793839.8,0,0,0,0,0,0,0,0,0,0,0,2300690.3,0,0,0,0,0,0,0,0,15739967.7,-3753181.8,-1408.3,0,1.7,4.6,-6.6,-5.4,0,-8.5,43.4,219.2,125,-18.3,15.2,16.3,-5.1,1.3,-42.6,0,-37.8
0.997253351,2015,3,62,0,0,233.1,1014.5,1.7,0,1311.4,0,27.1,0,2.5,0,0,0,29.6,1364.7,30,0,0,0,0,0,8.1,0,0,369.8,0,0,0,369.8,0,0,0,0,0,994.9,1364.7,0,0,0,0,0,0,0,0,0,0,-976.5,0,0,-976.5,0,-976.5,-976.5,0,0,0,0,0,0,0,0,0,-2053.6,0,0,0,0,0,0,0,0,0,0,0,-28.1,0,0,0,0,0,0,0,0,30,-1781.7,-971,1.7,2.9,32.2,-98.2,-60.5,-60.5,0,27.1,354.6,354.1,0,2.9,0,-99.9,0,0,0,0
0.996882584,2014,3,39.1,0,1773,2.2,78.4,297.8,0,2190.4,0,1558.4,0,4.3,0,0,0,1562.7,25167.7,1000,0,16037.4,0,0,0,2364.5,0,0,19401.9,0,0,0,19401.9,3750,0,0,0,3750,3750,23152,0,0,0,0,0,0,0,0,0,0,-626.4,0,0,-626.4,0,-626.4,-626.4,0,0,0,0,0,0,0,0,0,794.3,0,0,0,0,0,0,0,0,0,0,0,-207.3,0,0,0,0,0,0,0,0,-620.1,-33.1,-2765.1,11.8,185.7,89.3,-16.7,0,1.3,0,77.1,11.3,9.8,4.1,21.1,0,9,3.2,649.3,63.9,0
0.996665021,502,2,17965.83333,0,1155.166667,325.3666667,4.433333333,88.23333333,0,1886.933333,0,28.76666667,0,42,0,0,0,70.76666667,1957.7,33.33333333,0,482.7333333,0,0,0,1.266666667,0,0,1381.1,0,0,0,1381.1,0,0,0,0,0,576.6333333,1957.7,4831.466667,4831.466667,0,0,0,0,0,0,0,0,3896.333333,0,0,3896.333333,0,372.2333333,372.2333333,0,0,0,0,0,0,0,0,0,111.8666667,0,0,0,0,0,0,0,0,0,0,0,-21.76666667,0,0,0,0,0,0,0,0,6.666666667,96.83333333,434.2666667,333.6666667,14318.6,879.1333333,50.9,20.76666667,20.76666667,0,66.36666667,143.4333333,139.6,13.1,8.433333333,100,0,0,0,361.0666667,0
0.996665021,502,2,17965.83333,0,1155.166667,325.3666667,4.433333333,88.23333333,0,1886.933333,0,28.76666667,0,42,0,0,0,70.76666667,1957.7,33.33333333,0,482.7333333,0,0,0,1.266666667,0,0,1381.1,0,0,0,1381.1,0,0,0,0,0,576.6333333,1957.7,4831.466667,4831.466667,0,0,0,0,0,0,0,0,3896.333333,0,0,3896.333333,0,372.2333333,372.2333333,0,0,0,0,0,0,0,0,0,111.8666667,0,0,0,0,0,0,0,0,0,0,0,-21.76666667,0,0,0,0,0,0,0,0,6.666666667,96.83333333,434.2666667,333.6666667,14318.6,879.1333333,50.9,20.76666667,20.76666667,0,66.36666667,143.4333333,139.6,13.1,8.433333333,100,0,0,0,361.0666667,0
0.996603682,2015,3,10252413.2,313000,7908831.6,3577896.3,225063.6,6299112.3,1004690.9,29581008,0,788466.7,0,0,0,0,0,788466.7,30369474.7,0,0,1046479,2386700,0,1133662.3,47940.8,0,0,4614782.1,0,0,0,4614782.1,3000000,1400,480113.8,22273178.8,25754692.6,25754692.6,30369474.7,25454058.4,25454058.4,12467657.4,12467657.4,0,4346725.4,5479409.6,127365.4,0,0,3032900.7,3000,0,3035900.7,444276.3,2591624.4,2591624.4,52790801.1,0,0,52790801.1,0,0,0,0,0,4444502.6,0,0,0,0,0,0,0,0,0,0,0,-648920.4,0,0,0,0,0,0,0,0,-467300,3328282.2,308.9,0.9,2.4,2.5,10.1,10.6,10.6,1.5,15.2,641,504.5,96.3,0,51,13.5,2.1,3.2,0,0
0.996311914,2013,3,422,0,370,470,79,920,0,2261,0,86,0,73,0,0,6,165,2426,0,0,10,68,0,17,1436,0,0,1531,0,0,0,1531,1050,0,0,-155,895,895,2426,4775,4775,4069,4069,6,106,512,48,-3,0,37,6,7,36,11,25,25,4828,0,2717,7545,4116,199,98,3749,8162,-617,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,943,455,47,0,502,441,-176,134,157,559,1039,2.8,8,2.7,2.9,63.1,147.7,87.6,-40.3,0,14.8,0.8,1,0,1.7,0
0.994445466,2013,2,6091.1,0,6391.1,30.3,739.9,909.8,0,14162.1,100,397.2,0,15.3,0,64,91.8,668.3,14830.4,0,0,1143.1,1232.1,285.9,1187.5,65.4,0,0,5586.4,0,800,800,6386.4,2631.6,2960.2,779.3,2072.9,8444,8444,14830.4,10420.2,10420.2,2672.5,2672.5,109,1611.8,2553.9,-42.3,139.2,0,3376.2,552.6,0,3928.8,583.5,3345.3,3345.3,10538.4,566.1,3893.4,14998,2703.9,1477.5,1552.7,6765,12499.1,2498.8,0,0,0,0,0,0,160.1,0,0,0,160.1,-160.1,0,0,0,0,0,0,0,0,0,2338.7,3928.8,70,0,163,39.6,26.5,26.5,-92.8,43.1,253.5,237.2,44.7,0,74.4,56.9,1,0,0,0
0.994445466,2013,2,6091.1,0,6391.1,30.3,739.9,909.8,0,14162.1,100,397.2,0,15.3,0,64,91.8,668.3,14830.4,0,0,1143.1,1232.1,285.9,1187.5,65.4,0,0,5586.4,0,800,800,6386.4,2631.6,2960.2,779.3,2072.9,8444,8444,14830.4,10420.2,10420.2,2672.5,2672.5,109,1611.8,2553.9,-42.3,139.2,0,3376.2,552.6,0,3928.8,583.5,3345.3,3345.3,10538.4,566.1,3893.4,14998,2703.9,1477.5,1552.7,6765,12499.1,2498.8,0,0,0,0,0,0,160.1,0,0,0,160.1,-160.1,0,0,0,0,0,0,0,0,0,2338.7,3928.8,70,0,163,39.6,26.5,26.5,-92.8,43.1,253.5,237.2,44.7,0,74.4,56.9,1,0,0,0
0.994235299,2015,3,464.6,0,517.9,96.7,885.1,1087.2,0,3051.5,0,498.7,0,490.7,0,0,0,989.4,5915.6,0,0,377.6,0,0,0,266.9,0,0,1751.6,0,0,0,1751.6,0,0,0,0,0,4164,5915.6,3294.9,3294.9,0,0,0,0,0,0,0,0,2271.3,0,0,1040.7,0,1040.7,1040.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.7,67.6,119.9,1069.4,25,21.3,21.3,0,29.6,174.2,112.1,0,0,100,45.1,0,54.4,124.4,0
0.993899854,2014,3,221.6,0,487.6,52.4,76.6,314.4,0,1152.6,0,42.7,0,0,0,0.6,0,43.4,1196,0,0,56.1,297.1,-2.7,69.8,447.3,0,0,867.5,0,0,0,867.5,1000,0,0,-671.6,328.4,328.4,1196,1554.7,1554.7,756.5,756.5,17.8,170.3,558.6,0.1,0,0,51.4,0.1,0,51.4,0,51.4,51.4,1941.2,0,3.7,1944.9,836.2,431.6,128.3,462.2,1858.3,86.6,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,85.5,51.5,1.3,2.5,2.9,15.7,0,4.2,1029.6,72.5,132.9,96.6,10,0,51.3,3.4,1.3,0,1.3,0
0.993074207,2015,3,934.1,10,1256.9,197.2,600.5,0,518.9,3517.6,1250,1693.3,0,5.7,0,0,15.2,2964.2,6481.7,601.6,0,304.1,193.9,0,207.3,987.2,0,0,2294.2,0,0,0,2294.2,1588,1162.1,155.7,1281.8,4187.5,4187.5,6481.7,8525.6,8525.6,4754.2,4754.2,17.3,88.6,2297,24.1,71.3,1.9,1275,82.9,3.5,1354.3,204.2,1150.1,1150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0,2350,-2350,0,0,0,0,0,0,0,0,0,-2350,1583.6,1.8,0,10.8,27.5,0,0,54.2,35.4,153.3,153.3,0,12.6,44.2,18.9,0,0,0,0
0.992850108,2014,2,2212.5,3115.6,8687.5,544.6,1012.4,2557.6,0,18130.2,0,3874.3,145.4,4.2,0,2.7,197,4223.7,22353.9,0,5009.6,561.2,4244.8,184.1,-7.5,1550.9,0,502.7,12045.9,0,133,133,12178.9,1060,0.4,530,8584.6,10175,10175,22353.9,0,0,21405,21405,154.6,1536.4,1908.2,291,37.9,0,-25333.1,66.7,98,-25364.5,822.7,-26187.2,-26187.2,39113.6,90.8,49.5,39254,23997.2,2522.4,2507.4,3106.6,32133.6,7120.3,0,0,0,0,0,0,415.3,0,0,3106.6,3521.8,-3521.8,0,350,0,350,2850,3114.3,0,5964.3,-5614.3,-2015.8,6260.8,0.6,7.3,3.7,-257.4,0,0,67.5,54.5,150.5,129.3,59.1,33,0,-100.3,141.1,0,0,0
0.992788794,2015,2,10094.1,318.3,2609.8,1025.8,206.4,214.8,0,15318.1,50,55.6,0,5.1,0,33.3,17.9,161.8,15479.9,1706,0,403.9,246.5,0,387.4,58,0,0,2801.8,0,0,41.9,2843.6,4000,9951.5,221.2,1979.7,16152.3,16152.3,18995.9,6094.9,6094.9,3067.1,3067.1,37.8,667.1,989.7,29.3,69.4,40.2,1553.7,103.5,0.9,1656.3,249.7,1406.6,1406.6,5440,88.7,152,5680.7,3694.2,681.9,388.5,1187.5,5952.1,-271.5,14300,40.2,0,0,0,14340.2,1374.7,17162.5,0,0,18537.2,-4197,11254,2705,0,13959,1478,42.8,0,1520.8,12438.2,7969.7,1735.3,0.5,10.5,2.9,8.7,0,14.3,40.5,18.4,546.7,539.1,-9.7,9.6,49.7,34.6,0.9,128,0,161
0.99130854,272,2,1242.266667,0,0,268.5333333,3081.566667,0,0,4714.133333,0,323.5333333,0,115.8333333,0,0,0,439.3333333,5709.833333,0,0,0,0,0,0,5461.1,0,0,19846.1,0,0,0,19846.1,0,0,0,0,0,-14136.26667,5709.833333,7660.4,7660.4,0,0,0,0,0,0,0,0,-4992.8,0,0,-10645.86667,0,-10645.86667,-10645.86667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6422.133333,15483.33333,0,0,77.03333333,0,-204.1,0,360.2333333,24.76666667,24.76666667,0,0,24.83333333,-52.83333333,0,0,27596.66667,0
0.991289768,2015,3,469.1,0,4327.3,33,4108,1809,0,10801.7,1326,2542.9,0,431.3,0,82.3,0,4382.4,15184.1,0,0,1596.8,0.1,0,79.9,51.4,0,0,1728.2,0,0,0,1728.2,6600,0,2083.1,4772.9,13456,13456,15184.2,9758.1,9758.1,7134.3,7134.3,35.6,224.4,1780.4,-2,0,0,585.5,0.4,1.1,584.8,87.7,497.1,497.1,11327,0,407.1,11734.1,9134.4,1334.5,401.8,702.2,11572.8,161.3,0,0,0,0,0,0,434,0,0,0,434,-434,0,0,0,0,0,0,0,0,0,-272.7,995.7,0.7,4.8,2.3,3.7,4.4,3.9,0,11.4,625,520.4,9.3,0,26.9,6.4,1.2,0,0,0
0.990805579,66,2,21076254.53,2273333.333,141836564.9,11129865.2,47199153.83,61542947.23,0,285058119,30000000,1418113.233,0,254319.8,0,0,0,31672433.03,316730552,81333333.33,25900000,56889299.7,35180886.33,511712.1667,-6391979.967,27605969.7,0,0,221029221.3,0,0,18500000,239529221.3,29969147,68945299.93,0,-21713116.2,77201330.77,77201330.77,316730552,159243498.6,158766866.3,112280297.7,111882829.3,676450.9667,24038992.3,17635197.8,6251871.933,0,0,-1639312,3872477.133,2111794.567,121370.5667,223885.7333,-102515.1667,-102515.1667,0,0,0,0,0,0,0,0,0,-8098940.933,16666.66667,1.1,37522,0,0,54189.76667,483644.7333,6683333.333,0,0,7166978.067,-7112788.3,0,0,0,0,0,0,0,0,15603550.2,391820.9,654.3666667,0.5,1.633333333,1.266666667,-0.4,0,0.033333333,1.133333333,75.26666667,130.0333333,104.5333333,-3,57.73333333,29.46666667,0.066666667,0,0,0,0
0.990805579,66,2,21076254.53,2273333.333,141836564.9,11129865.2,47199153.83,61542947.23,0,285058119,30000000,1418113.233,0,254319.8,0,0,0,31672433.03,316730552,81333333.33,25900000,56889299.7,35180886.33,511712.1667,-6391979.967,27605969.7,0,0,221029221.3,0,0,18500000,239529221.3,29969147,68945299.93,0,-21713116.2,77201330.77,77201330.77,316730552,159243498.6,158766866.3,112280297.7,111882829.3,676450.9667,24038992.3,17635197.8,6251871.933,0,0,-1639312,3872477.133,2111794.567,121370.5667,223885.7333,-102515.1667,-102515.1667,0,0,0,0,0,0,0,0,0,-8098940.933,16666.66667,1.1,37522,0,0,54189.76667,483644.7333,6683333.333,0,0,7166978.067,-7112788.3,0,0,0,0,0,0,0,0,15603550.2,391820.9,654.3666667,0.5,1.633333333,1.266666667,-0.4,0,0.033333333,1.133333333,75.26666667,130.0333333,104.5333333,-3,57.73333333,29.46666667,0.066666667,0,0,0,0
0.990699186,2015,4,419,0,297,32,12,30,0,790,0,9,0,1,0,0,5,17,807,0,0,85,1,34,55,0,0,0,175,0,0,0,175,185,381,7,59,632,632,807,937,937,641,641,5,9,201,0,11,0,70,15,0,85,23,62,62,807,0,111,918,368,266,43,282,959,-41,0,0,0,0,0,0,8,102,0,0,110,-110,417,0,0,417,0,0,0,0,417,266,87,1.6,8.6,5.3,9.8,9.8,14.7,0,21.7,451.4,434.3,-23.4,0,31.6,10,0.9,80.2,1.7,2233.3
0.990699186,2015,4,419,0,297,32,12,30,0,790,0,9,0,1,0,0,5,17,807,0,0,85,1,34,55,0,0,0,175,0,0,0,175,185,381,7,59,632,632,807,937,937,641,641,5,9,201,0,11,0,70,15,0,85,23,62,62,807,0,111,918,368,266,43,282,959,-41,0,0,0,0,0,0,8,102,0,0,110,-110,417,0,0,417,0,0,0,0,417,266,87,1.6,8.6,5.3,9.8,9.8,14.7,0,21.7,451.4,434.3,-23.4,0,31.6,10,0.9,80.2,1.7,2233.3
0.990699186,2015,4,419,0,297,32,12,30,0,790,0,9,0,1,0,0,5,17,807,0,0,85,1,34,55,0,0,0,175,0,0,0,175,185,381,7,59,632,632,807,937,937,641,641,5,9,201,0,11,0,70,15,0,85,23,62,62,807,0,111,918,368,266,43,282,959,-41,0,0,0,0,0,0,8,102,0,0,110,-110,417,0,0,417,0,0,0,0,417,266,87,1.6,8.6,5.3,9.8,9.8,14.7,0,21.7,451.4,434.3,-23.4,0,31.6,10,0.9,80.2,1.7,2233.3
0.990633162,2015,3,387,93.6,2025.6,851.5,10.9,97.8,3.2,5608.3,0,81.4,0,1515,0,0,0,1596.4,7204.7,0,0,3741.3,12.7,1.4,46.2,108.3,0,0,3909.9,0,0,0,3909.9,2000,13.8,22.7,1258.2,3294.7,3294.7,7204.6,9140,0,7288.4,7288.4,31.7,774.3,697.3,-0.5,0,117.7,466.6,0.3,2.4,464.5,26.8,437.7,437.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.9,2.4,13.3,0,0,0,54.3,143.4,140.9,0,0,20.3,5.3,0,0,0,0
0.990632972,2013,3,188.9,0,130.2,2.4,14.3,91.5,78.8,506.1,0,110.3,0,263,0,79.8,14.5,1225.7,1731.8,0,0,43.4,291.6,6.4,3,610.9,0,0,955.2,0,0,0,955.2,1000,91.9,33,-348.3,776.6,776.6,1731.8,365.2,365.2,55.8,55.8,7.1,7.1,2.5,968.1,-0.5,0,-674.9,18.2,0,-656.8,-12.4,-644.4,-644.4,649.1,17.9,482.7,1149.7,359.3,507.2,91.3,417.2,1374.9,-225.3,0,0,0,0,0,0,77.5,0,0,430.1,507.6,-507.6,0,0,902.2,902.2,0,0,699.7,699.7,202.5,-530.3,-406.5,0.2,1.8,10.4,-83,-84.6,-37.9,0,55.2,53,43.4,-23.6,0,84.7,-63.1,1.8,-62.7,0,-349.9
0.990144389,2015,4,184,0,27.1,0,119.7,0,0,330.9,0,5.5,0,241.9,0,0,0,247.4,578.3,0,0,214.5,0,0,0,598.7,0,0,838.5,0,0,0,838.5,0,0,0,0,0,-225.6,612.9,949.2,949.2,0,0,0,0,0,0,0,0,654.5,0,0,654.5,0,-156.9,-156.9,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,-92.4,0,0,0,0,0,0,0,0,0,-73.4,-150.4,159.8,5945.6,2595,69.6,-27.3,-27.3,0,145,39.5,39.5,2.3,0,100,-14.2,0,-21.4,203.6,0
