id,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11,label12,label13,label14,label15,label16,label17,level
383,0.183333333,9.16452659,0,90.71747256,175.896065,0,0,175.896065,0,4.91,NaN,0,0,-263.6333333,55.06,25.82666667,-25.08666667,4
384,0.696666667,8.643079158,3.946666667,62.48661526,147.7455449,5349.516667,0,168.0326466,13.73333333,42.31333333,0,0.927794055,0,5.604916194,10392.52333,3213.776667,12528.26333,3
385,1.323333333,-0.327945322,0.213333333,32.81697383,333.5182337,2410.376667,-3.646666667,480.478143,7.803333333,5.263333333,0,-87.25824266,0,-0.340094257,1488.416667,1030.813333,2867.98,4
386,1.003333333,20.73291059,0,39.15942255,173.2096519,0,0,200.9219058,0,3.19,0,-29.40685972,0,27.89028738,3269.743333,1972.036667,1297.706667,3
387,0.173333333,-44.46156402,-18.49666667,29.42757966,1109.916223,751.5633333,0,1122.678492,2.74,4.61,0,-355.0493685,0,-53.34739492,4335.703333,2883.116667,2204.15,3
388,0.3,18.03164443,0,58.86759089,94.87818133,647097815.7,7.313333333,163.2872754,0,0,0,12.72506232,0,10.90203102,819424102.5,342431911.5,1124090007,1
389,30.27333333,5.613459781,3.723333333,8.663736341,1284.803848,0,0,1284.803848,0,372.32,0,23.41406392,0,6.29,1134.76,996.8133333,137.9466667,4
390,0.371766667,106.5006449,0,93.20626785,103.0908014,0,-2086.923333,104.1033804,13.36,0.5091,0,6.037867767,0,29.7422731,7072.846667,480.37,6592.476667,4
391,0.823333333,2.875957633,3.933333333,31.21448421,202.2711376,3605.64,0,246.2659572,7.8,10.19,0,6.675662554,0,5.725757271,5101.53,3551.883333,5155.286667,3
392,0.423333333,8.302397122,5.123333333,48.95257236,3.88,4681.513333,0,431.9390403,5.673333333,2.346666667,0,57.17227227,0,10.52647132,11357.58667,5790.653333,10248.44667,3
393,39.78666667,2.064138073,1.17,31.5785612,264.809864,925.75,0,286.5936686,481.8966667,101.1766667,0,-25.50039701,0,0,2699.12,1566.13,26.05333333,3
394,0,58.42844297,0,54.16554038,160.3246046,36702014.65,3.166666667,180.1798807,9.14,4.456666667,0,-10.99671174,0,22.25316103,25062253.92,11152772.08,50611496.49,3
395,0.62,9.978504645,0,22.10416901,379.9525162,0,290.3133333,415.5673382,4.736666667,2.953333333,0,7.696535851,0,19.74501624,17687.12667,13876.01667,3811.11,2
396,2.016666667,14.35219312,0,72.19718172,118.7999928,0,0,120.651481,4.736666667,2.953333333,0,2.336278186,0,3.915010931,5595.683333,2260.613333,3335.07,3
397,0.53,3.853694159,0,56.62027924,112.9263897,15970.51,4.336666667,149.3946622,2.013333333,1.083333333,0,-10.74782592,0,6.912601466,29845.12333,12949.69,32865.94333,2
398,152.77,144.5781261,-34.87666667,91.94713666,242.321436,719.1166667,0,243.7317323,4812.28,2614.876667,0,-7.980326503,0,-44.27666667,457.68,-32.36,-156.0233333,4
399,108.1933333,-13.27111443,1.116666667,116.1309839,22.96080356,1395.126667,0,82.21104971,132.67,670.7533333,0,0,0,1.766666667,1263.81,-196.1866667,2855.123333,3
400,333.6333333,50.89906041,20.76333333,66.36230686,139.5949727,4831.476667,0,143.4148617,14318.61333,879.1066667,0,13.10179614,0,0,1957.68,576.6233333,372.23,2
401,0,-3.300035995,0,38.29967276,1050.644971,0,0,1050.644971,0,4.336666667,0,-130.5760903,0,-8.156289822,1283.763333,808.83,474.9333333,3
402,0.94,-530.1735992,14.7,60.00650425,125.6441307,8602.693333,0,211.0106405,1.096666667,303.4866667,0,-14.00143519,0,31.16108434,17022.11667,7955.66,17669.15,2
403,0.94,1.897352596,0.993333333,55.77219075,175.4447267,2218.196667,0,178.7218004,3162.586667,282.0833333,0,0,0,1.103333333,2883.103333,1269.426667,3831.873333,3
404,0.673333333,8.581326347,5.506666667,60.18171082,121.2955421,6856.03,5.693333333,137.9199732,6.91,2.806666667,0,6.49332547,0,11.72583934,17896.61667,7187.476667,17565.17,2
405,0.766666667,15.97734011,0,54.14319509,131.6765562,0,4.793333333,131.6765562,0,1.896666667,0,5.102616717,0,9.628041626,2896.923333,1300.08,1596.843333,3
406,0.4,17.36690651,2.496666667,91.31923258,20.12529693,3946.333333,31.39,66.8625836,17.01666667,0,666.6666667,40.96570786,46.19,6.710596573,13612.33333,1184.333333,16374.33333,3
407,0.4,1.579988301,0,54.92364175,170.215442,0,0,170.215442,17.01666667,6.22,0,0,0,1.546699034,1299.92,608.6766667,691.2433333,3
408,0.03,-13.58054969,0,53.8991745,88.93637076,168.16,0,90.70723865,0,0.153333333,0,1.395441582,0,-39.97035937,6071.206667,2894.673333,3344.693333,4
409,0,-13.56692134,0,3.995724401,381.2629869,719.1133333,0,400.7868473,NaN,43.12333333,0,0,0,-11.71878897,893.57,856.41,756.2733333,3
410,2.3,11.50529538,3.633333333,87.80837867,112.0937477,10427.66667,2.613333333,113.492688,143.07,0,1253.333333,4.536352935,3.793333333,1.212436832,5867,685,15609.66667,3
411,2.3,8.630858199,4.08,69.01400304,67.81435752,4395.736667,0,124.7631414,143.07,9.073333333,0,8.631888328,0,2.082823455,2453.883333,789.5466667,6060.073333,3
412,2.3,4.831115782,6,13.94049141,1001.224885,1767.363333,0,1005.795481,74.72,33.15,0,686.6366174,0,6.669321888,2365.91,2036.733333,2096.54,3
413,0.263333333,13.26604691,0,23.70283331,88.77290513,787.9166667,0,140.8172862,1.74,2.706666667,0,6.783299216,0,22.87198214,2950.14,2367.776667,1370.28,3
414,0.963333333,2.002466808,2.29,72.88191956,105.4272974,1709.333333,2.05,128.9250892,4.476666667,0,500,6.083575953,4.91,0.783894354,2093.666667,563,3240,3
415,0.963333333,-2.164260379,0.463333333,45.36861685,117.829928,0,0,204.8543111,4.476666667,1.936666667,0,-22.08813296,0,-1.37679711,4478.9,2422.94,2055.96,3
416,50.46333333,12.49587552,9.336666667,20.36149038,214.0839893,16944.09667,0,279.8363739,357.0933333,256.9166667,0,-11.96977933,0,23.08,33513.77,25573.89667,24883.97,2
417,1.186666667,29.41105103,0,43.22498549,184.4258115,36455.92333,62.57666667,230.4100495,3.376666667,3.13,0,32.01199214,0,27.36250376,41684.37667,24251.49667,53888.80333,1
418,5.673333333,14.59045392,10.58666667,51.83885613,196.7489589,11535.33333,17.05666667,196.7489589,0,0,366.6666667,25.72377422,-7.716666667,0.888840582,2197.333333,1001.333333,12731.33333,3
419,5.673333333,2.854001327,0,14.93012704,655.8739223,0,0,660.3109363,0,24.32666667,0,0,0,20.13957378,102787.7267,87312.61667,15475.11,2
420,1.473333333,25.94869317,0,73.06460814,100.1489837,0,0,133.7033351,12.67,4.856666667,0,1.030936005,0,8.063357549,4528.156667,1291.58,3236.576667,2
421,0.963333333,13.86132258,5.24,66.85113753,99.42749313,1499.21,0,136.5493211,2.646666667,3.25,0,-24.77702317,0,5.637629405,1808.346667,648.3933333,2659.163333,3
422,1.02,0.648232353,0,78.52684419,97.5231304,0,0.756666667,124.8119888,3.693333333,6.943333333,0,14.75297269,0,0.162374572,10819.71333,2248.836667,8570.876667,3
423,1.1562,2.824902363,0,25.82142437,157.5050842,9059.086667,2.523333333,169.463595,24.54316667,6.943333333,0,11.91300358,0,2.163657019,7876.333333,5844.566667,11090.85333,3
424,0.906666667,30.02535509,14.27,56.11785811,119.1373257,8886.333333,27.27666667,173.4302722,1.51,0,882.3333333,8.619207366,6.313333333,16.04288233,10153.33333,4352,14687.66667,3
425,0,6.868990352,8.056666667,22.39838863,224.5922963,0,37.24666667,270.7658602,3.586666667,3.08,0,13.92414581,0,17.02777194,334275.27,264312.6833,69962.58667,1
426,1.173333333,15.23463006,4.433333333,81.56036192,87.86658506,1970.406667,0,129.4669118,3.613333333,5.613333333,0,-12.93024055,0,4.561290731,2085.983333,401.82,3654.57,4
427,427.1866667,127.668094,-2.036666667,69.75988018,67.8331815,2385.183333,0,68.18266521,34172.84667,746.7933333,0,11.58324249,0,0.343333333,438.7166667,37.33,24.68333333,3
428,0.81,13.52892353,12.92,16.15333333,297.4827421,14269,84.13333333,343.8815017,2.793333333,1.74,966.6666667,-8.091463827,-2.32,17.03311184,21026,14852.33333,20442.66667,2
429,0.786666667,-17.69669617,-22.63666667,8.710315485,1114.521351,1742.88,-202.0366667,1118.479834,19.38666667,3.14,0,-314.5330947,0,-17.04631898,5191.92,4725.163333,2209.636667,3
430,1.836666667,5.627917676,2.773333333,61.80604177,176.0664304,3911,0,231.1914089,6.783333333,2.073333333,0,-8.054695971,-4.743333333,2.380219083,3515,1514.333333,5911.666667,3
431,0.226666667,-11.52819267,10.49666667,17.31982229,-1506.748432,163.6666667,-50.76333333,-1640.47379,6.783333333,2.073333333,33.66666667,269.2708333,-17.78666667,-34.09776714,961.3333333,812.3333333,312.6666667,4
432,0.49,10.81756845,8.513333333,27.03503056,293.0797724,7587.493333,0,372.0155419,1.053333333,1.056666667,0,3.036762355,0,13.68434001,11219.55667,8251.3,10555.75,2
433,0,6.1915257,0,57.44551294,76.1318059,20672452.36,111.7033333,90.89048112,5.323333333,4.133333333,0,-21.3759798,0,3.575836472,28121628.68,13897788.44,34896292.6,3
434,0.974166667,2.282978571,1.943333333,34.85896557,203.7637782,0,0,289.6443256,1.703933333,3.339866667,0,-57.10546845,0,1.721739874,3734.65,2431.041333,1303.608667,3
435,0.7,17.24842556,0,73.4150924,117.2341817,33874243.81,132.61,138.0063488,0.816666667,4.593333333,0,-8.472295646,0,8.713486768,56782853.61,15080117.2,75576980.21,3
436,173.5666667,2.459929918,-30.28333333,71.34320866,127.5744855,0,0,139.303041,2096.916667,689.6166667,0,-2.393684889,0,0.566666667,3831.863333,1074.043333,26.57,3
437,0,10.94114835,0,27.4336657,339.5616921,0,39.17666667,372.7586967,0,73.54333333,0,165.1087076,0,14.49421531,3189.181,2569.206667,619.9743333,3
438,0.244333333,1.517226375,0,33.34655155,112.1678047,0,0,193.9111536,0.258166667,178.0366667,0,30.98754144,0,4.904642555,15831.37,10518.61667,5312.753333,2
439,0.576666667,19.48787742,0,93.19424471,77.47854111,5117.8,11.82,102.096632,1.63,7.26,0,3.548378671,0,0.476818995,9109.843333,728.0466667,13499.59667,3
440,0.153333333,21.18817671,0,108.5082859,38.20081009,0,0,51.25126514,1.636666667,0.796666667,0,0,0,-78.67766203,114.0966667,27.38,86.71666667,4
441,0.493333333,9.914524152,5.966666667,50.42564773,143.0176168,0,16.30666667,147.6488411,1.636666667,0.796666667,0,-23.38025768,0,12.71274852,37054.15,17452.01,19602.14,2
442,162.4,56.24360249,44.74333333,26.55002757,327.5508339,0,0,327.5508339,0,610.44,0,127.1492437,0,36.29333333,10303.04,7565.886667,2737.153333,2
443,0.36,2.530194939,1.345966667,18.90241459,536.2677506,1068.25,0,536.326636,76.27333333,3.156666667,0,0,0,6.725453747,3061.353333,2489.12,1640.483333,3
444,1.22,-3.890792861,-1.526666667,43.86566551,193.5322717,0,0,195.4172386,89.41666667,4.296666667,0,-33.89451718,0,-1.758997187,7690.026667,4062.31,3627.716667,3
445,1.496666667,47.29652074,-43.54666667,128.5958612,187.930494,5534.1,0,189.256035,89.41666667,4.296666667,0,-89.03471157,0,-18.57246256,5029.933333,388.0433333,10175.99,3
446,0.66,17.20626006,9.243333333,41.53073625,131.1854778,64548615.05,9.333333333,166.027536,3.766666667,1.766666667,0,4.522852558,0,19.69692629,100821141.1,60136064.07,105233692.1,2
447,0,8.814013819,-1.076666667,80.81338635,80.47230593,0,0.82,116.8745389,NaN,6.656666667,0,-15.83353576,0,2.116769811,2045.01,387.7633333,1657.246667,4
448,0.423333333,10.78054804,5.983333333,59.91753176,73.0539345,19672.66667,0,128.9782154,0.74,3.01,0,10.80509646,0,13.28522324,51536.71667,20370.96,50838.42333,2
449,0.903333333,2.004532622,2.2,28.26729055,262.7294877,1470.44,-129.1166667,290.1167375,8.183333333,5.206666667,0,24.26055564,0,2.985817369,2358.386667,1715.033333,2113.793333,3
450,1.006666667,24.92536454,19.53,36.21742131,697.6011139,0,0,697.6011139,0,2.92,0,102.4924879,0,25.81510395,799.7366667,552.71,247.0266667,4
451,1.35,12.98771825,9.453333333,35.24191166,280.5350316,5739.27,0,376.4798084,5.613333333,6.87,0,-36.04899848,0,8.612545664,5080.253333,3058.053333,7761.47,3
452,1.0338,4.553520463,3.353333333,51.84703942,85.58997472,0,0,118.6051866,NaN,4.816966667,0,-17.34815988,0,4.178869249,18681.67333,8993.94,9687.733333,3
453,0.766666667,-6.995140209,0,49.94857002,96.77729942,3392.923333,-454.7766667,106.6272324,20.52333333,6.406666667,0,0,0,-1.750572989,5846.16,2859.336667,6379.746667,3
454,0.456666667,-27.95973778,-11.00666667,30.57201409,1032.429025,2971.476667,0,1035.621624,20.52333333,6.406666667,0,-307.9232457,0,-2.447488812,8765.256667,7775.583333,3961.15,3
455,0,1.092961055,0,35.51607156,169.0642058,295814233.6,20.05,278.3922124,2.533333333,5.36,0,-22.46564171,0,0.147330156,256536508.5,164680425.5,387670316.6,1
456,0.813333333,3.559799665,0,49.18313844,94.42478883,0,41.53666667,125.3177539,3.846666667,5.11,0,-1.404192979,0,2.40417833,2146.523333,1049.426667,1097.096667,3
457,0.683333333,-28.78148663,0,34.47569113,129.3824807,0,-8.153333333,137.2564882,15.60333333,9.543333333,0,31.04283677,0,-35.20413383,6796.193333,4439.383333,2356.81,2
458,1.576666667,-11.48926036,-2.13,58.80371055,158.7052498,2776.516667,0,158.9379615,15.60333333,-11.62,0,-22.35042244,0,-1.325538564,1866.846667,770.8866667,3872.476667,3
459,1.233333333,14.93732372,11.27666667,42.09230171,223.2456059,3824.043333,36.96666667,235.7894084,17.43666667,4.376666667,0,23.7860486,0,10.33152142,3580.666667,2083.81,5320.9,3
460,1.363633333,2.086296083,0,46.07506164,207.1908388,0,0,221.1337991,NaN,4.533133333,0,13.793204,0,0.819116735,742.99,387.01,355.98,4
461,0,16.0413804,0,40.59364624,49.77667907,0,-51.37,154.7401073,NaN,242.74,0,45.46366604,0,19.30191717,104771.7267,55252.82667,49518.9,1
462,0.543333333,0.184810114,1.666666667,21.83224967,52.49196574,392.5333333,1.156666667,89.35091711,5.85,1.933333333,0,30.53850847,0,1.361389608,2484.306667,1927.89,948.95,3
463,0.856666667,-55.86993657,-3.636666667,89.62002606,50.40910236,1004,0,60.28527966,9.446666667,18.36,0,29.27935958,43.59,-5.114091447,1648.333333,158.6666667,2493.666667,4
464,0.856666667,3.206613065,1.856666667,74.49426154,116.1512317,6365.333333,3.13,133.8946115,9.446666667,18.36,533.3333333,-4.661116148,-3.906666667,1.211827918,6535.333333,1662,11238.66667,3
465,24.03333333,71.42589431,0,95.94634142,103.9457065,0,1.133333333,103.9457065,1.876666667,25.37,0,-9.524979511,0,-1.140791921,1023.8,-6.763333333,1030.563333,3
466,2.443333333,6.40721003,1.753333333,56.68578252,240.5141645,9045.19,-67.57666667,240.5990565,4.833333333,5.77,0,-78.17161872,0,1.133762399,3814.503333,1100.063333,11759.63,3
467,1.083333333,6.071363892,0,49.36211498,95.46189174,0,-13.14333333,129.0821708,3.593333333,5.436666667,0,-1.312961053,0,2.529945458,19649.76333,8361.593333,11288.17,2
468,1.46,7.352297548,0,64.52916873,109.4197146,3212.773333,0,114.5126931,3.593333333,5.436666667,0,30.11830766,0,2.290565286,2394.893333,826.59,4781.076667,3
469,32.34333333,-4.159330331,-4.4,24.46500184,703.6686474,2563.166667,0,733.2194493,418.71,133,0,-326.0086901,0,-11.14666667,6784.893333,6943.97,2404.09,3
470,0.62,0.278981552,8.446666667,41.67587833,-1669.209281,777.6966667,0,-2854.253148,0.716666667,3.493333333,0,-278.8709113,0,0.215871553,1236.266667,718.73,1295.233333,4
471,146.6233333,98.35002863,-69.75,196.8630444,44.5389003,3930.233333,0,44.5389003,0,648.5666667,0,-22.50896221,0,-35.21666667,3556.98,-3164.78,-2612,3
472,0.546666667,0,0,61.39109157,45.29037005,0,55.91,107.9617892,1.133333333,4.256666667,0,10.23019669,0,0,18240.46,7032.293333,11208.16667,2
473,0.02,0,-35.73666667,10.53,4.286666667,14.23333333,0,4.286666667,0,0.6,0,-231.6306504,0,0,956.6133333,774.5533333,196.2933333,4
474,0,0,0,25.60425785,318.4288218,15464102.84,14.58333333,343.7383199,11.96333333,5.46,0,32.66796632,0,0,15913731.49,11833607.82,19544226.51,3
475,0.593333333,0,32.24666667,20.40911456,375.1596471,1387.936667,1921.53,437.0395094,0.803333333,18.37333333,0,-40.74271463,0,0,3810.15,3219.336667,1978.75,3
476,0.983333333,0,0,29.8801228,389.1702063,0,0,495.8457299,7.78,2.39,0,0,0,0,1523.123333,1037.886667,485.2366667,4
477,0.79,0,0,25.25890824,564.5820649,918.6566667,0,735.577818,2.87,6.903333333,0,-476.4695443,0,0,1447.396667,1279.083333,1086.97,3
478,0.516666667,16.03512643,16.4,40.1067838,195.0005668,1650.74,84.55333333,195.0005668,NaN,2.24,0,9.192958382,0,39.93552106,3736.363333,2213.133333,3173.97,3
479,75.41666667,1.305006172,2.833333333,35.42207225,147.7069095,6215.713333,0,231.3936685,225.5866667,195.3233333,0,-1.455805299,0,2.51,8787.236667,5638.223333,70.55,2
480,1.08,0,0,29.98006412,541.2608148,272.4266667,0,560.4445845,NaN,2.423333333,0,-51.60524501,0,0,553.42,444.6466667,381.2,3
481,0.863333333,5.176611855,5.266666667,36.3564505,123.1942171,33279.61667,0,177.213308,3.6,4.95,0,3.254447988,0,0,39566.49667,25169.65333,1296.896667,2
482,0.423333333,0,1.63,94.33325323,90.23624225,1726.666667,0,90.23624225,0,0,0,32.62121256,54.11,0,5443.666667,283,6887.333333,3
483,0.62,9.016653341,5.623333333,41.93217944,50.84894826,85898.53333,-7.86,123.28679,5.386666667,7.736666667,0,-20.70882344,0,19.41894005,261689.6067,151416.8867,196171.2533,1
484,0.41,16.433307,0,42.06608136,79.01132708,4056.593333,13.21333333,79.01132708,0,33.45,0,129.6317482,0,37.74707907,10050.65333,5830.08,8277.166667,2
485,1.335633333,11.86826821,12.67,13.15736219,662.1133979,1198.506667,-14.82,798.7666114,NaN,33.45,0,56.26909002,0,9.804979808,946.59,816.6033333,1328.493333,3
486,0.4532,12.69838166,0,41.67285735,224.238764,0,17.84666667,231.9193826,NaN,1.9394,0,25.46533182,0,24.41958135,27522.09333,16085.04333,11437.05,1
487,0,7.280733587,7.44,24.01499062,386.9414145,0,33.07,439.834318,4.946666667,1.426666667,0,2.612047615,0,27.30756691,196355.0667,149752.8967,46602.17,1
488,3.2,5.615549027,5.473333333,50.62889438,174.3510871,25406.33333,5.356666667,197.8093447,57.50666667,0,1546.666667,8.053670345,-2.86,1.50335489,10149.66667,5012,30544,3
489,3.2,0,13.42666667,37.3605976,240.5145006,24836.11667,0,299.0390829,57.50666667,10.65,0,33.73259072,0,0,30483.94667,18814.13333,36505.93,1
490,3.2,13.27687541,11.33333333,92.12645408,65.01258992,2870,0,88.20510261,13.52666667,0,16.66666667,-1.326972731,-0.116666667,6.077115222,1440,127.3333333,4182.666667,4
491,0,3.946948645,1.156666667,47.29310777,82.09519646,0,0.533333333,95.36225957,11.89333333,5.51,0,-14.73115935,0,2.046699704,40118.07333,11302.35333,28815.72,2
492,56.67,7.593157245,6.876666667,18.35778309,246.9717665,2587.686667,0,468.5630465,73.98,763.6333333,0,-75.15385403,0,13.82,4738.943333,3807.993333,3518.636667,3
493,1.196666667,32.04431177,0,36.19186511,162.4817193,0,0,265.3434672,2.09,3.553333333,0,-16.07752741,0,36.82754582,4371.303333,2843.536667,1527.766667,3
494,1.336666667,9.860938772,11.56,32.80331825,50.44796229,7371,4.906666667,299.5952759,7.853333333,0,340,-13.30649135,6.3,1.4105635,5191.333333,3056,9506.333333,3
495,1.336666667,0.982332528,0,76.85610488,261.0761238,190.19,0,274.3311276,7.853333333,9.416666667,0,289.509169,0,-18.3420838,556.1366667,420.9433333,325.3833333,3
496,65.05333333,6.24849205,2.44,67.11967206,111.724423,0,0,148.4912739,243.65,391.6866667,0,4.704182773,0,3.18,2822.143333,894.7666667,1927.376667,3
497,0,-1184.583588,0,80.01848406,113.9378343,0,2.61,124.9767421,42.79666667,228.5033333,0,-9.874785164,0,-99.95750801,497.1566667,159.59,337.5666667,4
498,0,88.58557293,0,25.77543574,303.4050706,1535795604,2.996666667,303.4077631,42.79666667,228.5033333,0,0,0,405.2870442,1580176110,1433967328,1682004387,1
499,1.223333333,2.397273767,2.6,74.05451863,83.44849682,39224.79333,1.373333333,112.7463038,8.38,4.903333333,0,9.935209063,0,0.612034324,35162.22,8009.603333,66377.41,2
